log(S/K),ttm,sigma,pathwise_delta,call_payoff,call_true,digital_payoff,digital_true,true_d_log(S/K),true_d_ttm,true_d2_log(S/K),path
-0.2759437,1.9138868,1.9138868,0.0,0.0,0.46545792,0,0.13542156,0.6008795,0.21758306,0.714566,220
-0.015825873,0.4155698,0.4155698,1.956687506480094,0.39881646068908805,0.15557691,1,0.4028925,0.5584694,0.38706455,1.4898763,221
0.22577775,2.8846166,2.8846166,0.0,0.0,1.0865792,0,0.08627771,1.1728569,0.15735683,1.2274072,222
0.631628,0.9094918,0.9094918,1.786331799081168,0.3365372123359873,1.050419,1,0.5947336,1.6451526,0.38764095,2.0713696,223
-0.2960484,0.1748341,0.1748341,0.0,0.0,0.0027946532,0,0.037478495,0.040273108,0.0817218,0.5076973,224
0.5889095,2.5804563,2.5804563,201.28442561692736,13.187474897711226,1.5417645,1,0.14411582,1.6858803,0.2269853,1.7738436,225
-0.6586846,1.1660035,1.1660035,0.0,0.0,0.1369984,0,0.12550296,0.26250136,0.20643145,0.43954328,226
0.07652073,1.094601,1.094601,9.140077225255538,2.02325619421508,0.47307843,1,0.31654114,0.78961957,0.3559765,1.1148307,227
0.18572894,0.44399977,0.44399977,1.7364876229294168,0.31775856660745716,0.312028,1,0.5778157,0.8898437,0.39132884,1.7712153,228
-0.5463422,2.015224,2.015224,0.0,0.0,0.34496915,0,0.10049799,0.44546714,0.17613578,0.53286976,229
-0.49859518,1.1405008,1.1405008,10.455133731335309,2.2334400209610634,0.17897713,1,0.1568659,0.33584303,0.24017473,0.54643005,230
-0.112131365,2.486684,2.486684,0.0,0.0,0.6919613,0,0.09879735,0.79075867,0.17395294,0.86071247,231
0.64633465,1.9287931,1.9287931,0.0,0.0,1.4590434,0,0.2645768,1.7236202,0.3272775,1.8933002,232
0.13314325,2.6517458,2.6517458,0.0,0.0,0.94495875,0,0.10103733,1.0459961,0.17682463,1.1126784,233
0.60029763,1.9054273,1.9054273,0.0,0.0,1.3740993,0,0.26184505,1.6359442,0.325547,1.8067968,234
0.42193383,2.359907,2.359907,28.814272491301608,4.367892498272705,1.2336929,1,0.15837453,1.3920674,0.24168983,1.4944824,235
-0.045218702,2.119964,2.119964,0.0,0.0,0.6731348,0,0.1397792,0.812914,0.22233808,0.91779226,236
0.39476597,1.4415181,1.4415181,0.0,0.0,0.91917515,0,0.32747194,1.2466471,0.36102778,1.4970969,237
-0.66842014,2.0971546,2.0971546,1.469152957961569,0.21208614290195005,0.30746883,1,0.08576499,0.39323384,0.1566566,0.46793342,238
-0.54184145,2.0244894,2.0244894,0.0,0.0,0.3486126,0,0.10029228,0.44890487,0.17587261,0.5357774,239
0.45668504,0.119440496,0.119440496,1.4416513978687817,0.20068792409046665,0.5788338,1,0.9999163,1.5787501,0.00033475657,1.5815529,240
0.41147587,2.12605,2.12605,0.0,0.0,1.1591241,0,0.19229099,1.3514152,0.27336687,1.4799948,241
-0.37063864,0.8602626,0.8602626,0.0,0.0,0.15032452,0,0.19462594,0.34495047,0.27538714,0.6650703,242
0.04265571,1.6712862,1.6712862,0.0,0.0,0.63159037,0,0.2089355,0.84052587,0.28734088,1.0124539,243
0.14696914,0.42286393,0.42286393,0.0,0.0,0.27048576,0,0.5541386,0.8246245,0.39526314,1.7593536,244
0.5097944,0.16676526,0.16676526,2.199905089160893,0.4832077085688258,0.6650157,1,0.99852824,1.6635439,0.0047958377,1.6923019,245
0.14293687,0.14384715,0.14384715,1.1871782106883444,0.08957711223313747,0.16666406,1,0.82167006,0.9883341,0.260866,2.8018308,246
-0.12120154,0.5587641,0.5587641,0.0,0.0,0.15514714,0,0.30984417,0.4649913,0.35271624,1.0962349,247
-0.17441796,0.15768827,0.15768827,0.0,0.0,0.009777993,0,0.1180211,0.1277991,0.19770546,1.3815739,248
-0.10274924,0.48395252,0.48395252,0.0,0.0,0.13704312,0,0.32481045,0.4618535,0.35982853,1.2053738,249
0.21062112,1.7216035,1.7216035,0.0,0.0,0.8033985,0,0.23011693,1.0335155,0.30373448,1.2099409,250
0.5094502,1.2607912,1.2607912,1.9342181981304662,0.3907617034919506,1.0034809,1,0.41047484,1.4139558,0.38885462,1.7223768,251
-0.063912496,2.9441695,2.9441695,0.0,0.0,0.80154455,0,0.06761489,0.86915946,0.1307266,0.91356134,252
-0.3495686,2.4452136,2.4452136,0.0,0.0,0.5201502,0,0.08603747,0.60618764,0.15702893,0.6704065,253
-0.3650635,0.52564967,0.52564967,1.6261432726935254,0.2752032914234548,0.061943337,1,0.16920176,0.2311451,0.25229067,0.7111048,254
0.3410482,1.3086892,1.3086892,12.040058009181166,2.4698787722182374,0.80622524,1,0.34688586,1.1531111,0.36918598,1.4352148,255
0.4388575,1.3498154,1.3498154,0.0,0.0,0.94163173,0,0.36325055,1.3048823,0.37526882,1.5828972,256
-0.5472008,1.1501386,1.1501386,0.0,0.0,0.16549943,0,0.14666636,0.3121658,0.2296797,0.51186323,257
-0.600877,1.5372103,1.5372103,0.0,0.0,0.23174073,0,0.123127654,0.3548684,0.20369112,0.48737535,258
0.13091286,2.0426362,2.0426362,3.7785784694932687,0.9438565649165569,0.81234825,1,0.16922614,0.9815744,0.25231397,1.1050981,259
-0.49050805,1.9585801,1.9585801,0.0,0.0,0.36021805,0,0.109399006,0.46961707,0.18729743,0.5652463,260
0.45008013,1.1355876,1.1355876,0.0,0.0,0.8738076,0,0.43193394,1.3057415,0.3931215,1.6519248,261
-0.26293197,2.1446323,2.1446323,0.0,0.0,0.52117187,0,0.1160599,0.63723177,0.19537178,0.7283298,262
-0.49369833,0.93950766,0.93950766,0.0,0.0,0.13180885,0,0.15980977,0.29161862,0.24312249,0.55039513,263
0.583589,2.5228567,2.5228567,0.0,0.0,1.5195385,0,0.15147977,1.6710182,0.23468776,1.7640429,264
-0.46367148,2.896679,2.896679,0.0,0.0,0.51293874,0,0.053872753,0.5668115,0.1094345,0.6045908,265
-0.29844135,0.9547363,0.9547363,0.0,0.0,0.204766,0,0.21477604,0.41954204,0.29201335,0.7253996,266
-0.4801938,2.3755968,2.3755968,2.1763639862911646,0.4752504726795377,0.43607312,1,0.082274444,0.51834756,0.15184465,0.5822661,267
-0.533044,2.4589348,2.4589348,0.0,0.0,0.42145073,0,0.07405413,0.49550486,0.14019065,0.5525176,268
-0.6638298,1.5232137,1.5232137,0.0,0.0,0.20762107,0,0.11557234,0.3231934,0.19478858,0.4510734,269
-0.61635286,0.3544672,0.3544672,0.0,0.0,0.0042796116,0,0.027679464,0.031959098,0.063637085,0.21148781,270
-0.45104268,2.3799274,2.3799274,0.0,0.0,0.4521015,0,0.083872944,0.53597444,0.15405811,0.60070676,271
-0.6191441,1.2816869,1.2816869,0.0,0.0,0.17242612,0,0.13052495,0.30295107,0.21213575,0.46846402,272
0.12635216,0.7034067,0.7034067,1.2575743185812058,0.12141617058279075,0.36531746,1,0.4316895,0.79700696,0.39307955,1.3558296,273
0.25052354,1.9172857,1.9172857,0.0,0.0,0.9035563,0,0.20384175,1.107398,0.28316897,1.2550906,274
-0.14745949,1.3671205,1.3671205,0.0,0.0,0.4048581,0,0.21434897,0.6192071,0.29167575,0.8325575,275
-0.2523179,0.3539601,0.3539601,0.0,0.0,0.043231547,0,0.18678051,0.23001206,0.26851973,0.98862773,276
0.006274697,2.9526565,2.9526565,0.0,0.0,0.8659993,0,0.070213474,0.9362128,0.13458276,0.981793,277
0.51986724,0.8095194,0.8095194,0.0,0.0,0.8397965,0,0.59383947,1.4336361,0.38785422,1.9127526,278
0.4867718,1.5817987,1.5817987,0.0,0.0,1.0913451,0,0.3144889,1.405834,0.35499084,1.6302562,279
-0.63287795,2.035136,2.035136,0.0,0.0,0.31165504,0,0.09199931,0.40365434,0.16505893,0.48475894,280
-0.44153696,0.43375915,0.43375915,0.0,0.0,0.027586743,0,0.10845049,0.13603723,0.18612863,0.56514317,281
-0.3649491,2.2442892,2.2442892,0.0,0.0,0.47771433,0,0.099438645,0.57715297,0.174778,0.6550298,282
-0.3474226,1.9800376,1.9800376,0.0,0.0,0.43787915,0,0.121912114,0.55979127,0.20227808,0.66194993,283
0.09874942,1.5318834,1.5318834,19.3844932156062,3.4027827878506622,0.6380471,1,0.24150208,0.87954915,0.31193054,1.0831746,284
-0.116084926,1.632157,1.632157,0.0,0.0,0.49977028,0,0.18748504,0.6872553,0.26914576,0.8521572,285
-0.6248665,2.8689055,2.8689055,0.0,0.0,0.42620465,0,0.049240854,0.4754455,0.10188416,0.51095873,286
-0.175208,2.7416036,2.7416036,0.0,0.0,0.6833416,0,0.07568504,0.75902665,0.1425399,0.81101805,287
0.03292858,0.42475164,0.42475164,0.0,0.0,0.18824553,0,0.44636464,0.6346102,0.39533135,1.5653455,288
-0.5522,1.1693809,1.1693809,0.0,0.0,0.16834076,0,0.14527722,0.31361797,0.22821575,0.5087775,289
0.46227172,1.5986371,1.5986371,0.0,0.0,1.0633023,0,0.30497235,1.3682746,0.35026467,1.5873767,290
-0.62111276,2.76793,2.76793,0.0,0.0,0.41731423,0,0.053878054,0.4711923,0.109443024,0.510732,291
0.5889559,2.4680336,2.4680336,0.0,0.0,1.5154217,0,0.15977505,1.6751968,0.24308789,1.7736913,292
-0.5557472,1.2207998,1.2207998,0.0,0.0,0.17889498,0,0.14329503,0.32219002,0.22611213,0.50740635,293
0.476296,2.67001,2.67001,0.0,0.0,1.3815838,0,0.12371433,1.5052981,0.20437053,1.5818411,294
0.55819577,1.1966577,1.1966577,0.0,0.0,1.0492289,0,0.44754496,1.4967738,0.39548877,1.8272684,295
0.66482615,0.8864595,0.8864595,0.0,0.0,1.0973823,0,0.6204829,1.7178652,0.3806077,2.1472223,296
0.41869676,1.8686886,1.8686886,0.0,0.0,1.0937265,0,0.23876366,1.3324902,0.30999756,1.4983807,297
0.38743815,1.1321151,1.1321151,0.0,0.0,0.7938348,0,0.41144383,1.2052786,0.38907272,1.5489475,298
0.19752376,1.904982,1.904982,0.0,0.0,0.84318113,0,0.19799542,1.0411766,0.27826768,1.1872503,299
0.38677108,1.2880838,1.2880838,0.0,0.0,0.8527451,0,0.36550838,1.2182535,0.37605175,1.5102,300
-0.5066182,2.4077306,2.4077306,0.0,0.0,0.4273374,0,0.07864009,0.5059775,0.1467492,0.56692666,301
0.050000913,2.8675017,2.8675017,0.0,0.0,0.8958049,0,0.078341834,0.9741467,0.14632708,1.0251763,302
0.019717084,0.8838966,0.8838966,0.0,0.0,0.3549099,0,0.3373738,0.69228363,0.3653177,1.1055874,303
0.49570024,1.5790292,1.5790292,0.0,0.0,1.1029758,0,0.31718418,1.42016,0.3562829,1.6457943,304
-0.05157103,2.200854,2.200854,56.61254461495355,6.524130428975027,0.6855326,1,0.13053638,0.816069,0.21214858,0.9124628,305
-0.15929979,0.5597054,0.5597054,0.0,0.0,0.13853228,0,0.2862184,0.4247507,0.34019044,1.0325534,306
0.19347578,2.4081278,2.4081278,0.0,0.0,0.96215516,0,0.1305657,1.0927209,0.21218154,1.1808314,307
-0.3237506,1.7906187,1.7906187,0.0,0.0,0.41070843,0,0.14093836,0.55164677,0.22358844,0.6765133,308
-0.49938703,0.5342475,0.5342475,0.0,0.0,0.038346127,0,0.11470656,0.15305263,0.19374992,0.51571226,309
-0.03066861,2.6178658,2.6178658,0.0,0.0,0.7821474,0,0.09330939,0.8754568,0.16679429,0.93917066,310
-0.1152158,1.3374337,1.3374337,0.0,0.0,0.41639838,0,0.22516534,0.6415637,0.30003738,0.8659019,311
-0.37073678,0.6121961,0.6121961,0.0,0.0,0.082894534,0,0.18096784,0.26386237,0.26328412,0.69392747,312
-0.18366763,0.66664946,0.66664946,0.0,0.0,0.16397321,0,0.27131748,0.4352907,0.33145028,0.9324789,313
-0.18521939,2.3779685,2.3779685,0.0,0.0,0.6175899,0,0.10260018,0.72019005,0.17881145,0.7953851,314
-0.23914193,2.813577,2.813577,0.0,0.0,0.6461127,0,0.06787788,0.71399057,0.13111922,0.7605929,315
-0.16709827,1.1969248,1.1969248,0.0,0.0,0.34244168,0,0.23023635,0.572678,0.30382264,0.826514,316
0.25749496,0.32860142,0.32860142,0.0,0.0,0.33956134,0,0.7321433,1.0717046,0.32932517,2.0739076,317
-0.281589,0.39238694,0.39238694,0.0,0.0,0.046748564,0,0.18040454,0.22715318,0.26277012,0.89682376,318
0.6222492,1.9979876,1.9979876,0.0,0.0,1.4402055,0,0.24586621,1.6860716,0.3149615,1.843711,319
0.5771809,1.17518,1.17518,0.0,0.0,1.0694568,0,0.4615826,1.5310394,0.3970911,1.8689374,320
-0.026463766,1.3357813,1.3357813,0.0,0.0,0.47634658,0,0.2458202,0.7221668,0.31492978,0.9579313,321
-0.23794189,1.0774374,1.0774374,1.589789498732216,0.26086860197596184,0.26866868,1,0.22375903,0.4924277,0.2989725,0.7699125,322
0.04912305,1.4500618,1.4500618,0.0,0.0,0.57038534,0,0.24473426,0.8151196,0.31418112,1.031787,323
0.48320743,1.9662935,1.9662935,0.0,0.0,1.2132072,0,0.23043916,1.4436464,0.30397224,1.5982379,324
0.21153097,1.6693035,1.6693035,0.0,0.0,0.78827333,0,0.23949322,1.0277666,0.31051487,1.2137812,325
0.4219767,0.57630014,0.57630014,0.0,0.0,0.61896396,0,0.6715028,1.2904668,0.3614845,1.9177175,326
0.045362707,1.5247371,1.5247371,1.6198850273067364,0.27274705554167755,0.59042805,1,0.23189592,0.822324,0.30504298,1.0223867,327
0.18426296,1.4357779,1.4357779,5.940963425543089,1.4374091526637889,0.6856669,1,0.27774543,0.96341234,0.33530176,1.1969455,328
-0.29367867,1.682638,1.682638,0.0,0.0,0.40245724,0,0.15484959,0.5573068,0.23813492,0.69883156,329
0.32563105,0.42094308,0.42094308,6.283779363648364,1.506746860080241,0.44647545,1,0.7133178,1.1597934,0.3404519,1.968577,330
-0.41255483,0.54522866,0.54522866,0.0,0.0,0.056296036,0,0.15167452,0.20797056,0.23488829,0.6387775,331
0.27004755,1.6377081,1.6377081,0.0,0.0,0.84042186,0,0.2565686,1.0969905,0.3221395,1.2936919,332
0.5000628,0.89876163,0.89876163,2.8354786568709187,0.6838879749753626,0.8469166,1,0.5426095,1.3895261,0.39666465,1.8308719,333
-0.51001376,1.924192,1.924192,0.0,0.0,0.34475285,0,0.10988323,0.45463607,0.18789229,0.55228347,334
0.15856399,1.180979,1.180979,0.0,0.0,0.57315207,0,0.3241142,0.89726627,0.35951155,1.2016845,335
-0.5613165,0.7401308,0.7401308,0.0,0.0,0.0694619,0,0.12956138,0.19902323,0.21105056,0.4841763,336
0.3129083,2.0035448,2.0035448,3.703757101902738,0.9245147743725739,0.9997123,1,0.19888932,1.1986016,0.27902496,1.3378673,337
-0.5760147,1.2423322,1.2423322,0.0,0.0,0.17724441,0,0.13900028,0.31624472,0.22149444,0.49453393,338
0.6043409,0.55707616,0.55707616,2.274428272658554,0.5081208190000692,0.88199764,1,0.7899669,1.6719645,0.288228,2.1893585,339
-0.5026593,2.4455462,2.4455462,3.6636366229505626,0.9140629488340672,0.43484598,1,0.0766008,0.5114468,0.1438508,0.5702683,340
0.6361431,1.3521003,1.3521003,0.0,0.0,1.2329808,0,0.4185654,1.6515462,0.39060163,1.9404315,341
0.41711405,2.753704,2.753704,0.0,0.0,1.3114244,0,0.110216394,1.4216408,0.18830085,1.4900217,342
0.12987083,0.6608627,0.6608627,3.2477077111982453,0.8021397965677897,0.35134977,1,0.4467352,0.79808503,0.39538115,1.3963655,343
0.3918002,2.6414156,2.6414156,0.0,0.0,1.254196,0,0.12052266,1.3747187,0.20065391,1.4506831,344
0.40911603,2.4661388,2.4661388,0.0,0.0,1.2407281,0,0.14294618,1.3836743,0.22574012,1.4752101,345
0.6183248,0.4013559,0.4013559,1.0137620542663086,0.006857522465448795,0.8702023,1,0.909863,1.7800654,0.16257404,2.1851275,346
-0.34188327,1.6418759,1.6418759,0.0,0.0,0.36688963,0,0.15170106,0.5185907,0.23491561,0.66166824,347
0.12487171,1.9956803,1.9956803,0.0,0.0,0.7944833,0,0.17482486,0.9693082,0.2576115,1.0983927,348
-0.56138104,1.5368984,1.5368984,33.1197299445048,4.754974544404781,0.24607739,1,0.12845644,0.37453383,0.20980081,0.5110431,349
0.16103986,1.2317629,1.2317629,2.2227893265499574,0.4909022430812211,0.5935207,1,0.31378776,0.90730846,0.3546514,1.1952304,350
-0.45568702,2.8371422,2.8371422,0.0,0.0,0.510799,0,0.057146702,0.5679457,0.11465215,0.6083569,351
0.09004067,2.1323805,2.1323805,0.0,0.0,0.7948412,0,0.15292598,0.94776714,0.23617306,1.0585227,352
0.100410014,2.9010227,2.9010227,0.0,0.0,0.9512038,0,0.07840249,1.0296063,0.14641297,1.0800759,353
-0.04715459,2.5540679,2.5540679,0.0,0.0,0.7570673,0,0.09757453,0.85464185,0.17237309,0.9221314,354
0.0313743,2.469681,2.469681,0.0,0.0,0.81156313,0,0.110827975,0.9223911,0.18904927,0.99893916,355
0.3658755,2.2043335,2.2043335,6.628995981147682,1.5746835044134588,1.1195886,1,0.17458856,1.2941772,0.25739044,1.4109429,356
0.41484126,1.9736298,1.9736298,0.0,0.0,1.1203276,0,0.21869066,1.3390182,0.29507965,1.4885293,357
-0.010877953,2.6719,2.6719,0.0,0.0,0.8086011,0,0.090119265,0.8987203,0.16255043,0.95955735,358
0.13806583,1.8788884,1.8788884,0.0,0.0,0.77621895,0,0.19325566,0.9694746,0.27420396,1.115414,359
0.59782034,0.31833637,0.31833637,3.069668907183086,0.7520471066524692,0.8231262,1,0.9571731,1.7802993,0.09107724,2.0664034,360
-0.5271612,1.7894342,1.7894342,0.0,0.0,0.31125814,0,0.11715816,0.42841628,0.19668102,0.5383287,361
-0.5308072,0.39822194,0.39822194,0.0,0.0,0.012780458,0,0.062754564,0.07553502,0.123374216,0.3853477,362
-0.5715567,2.852973,2.852973,0.0,0.0,0.45060718,0,0.051887278,0.50249445,0.10622283,0.5397268,363
0.21884498,1.97534,1.97534,0.0,0.0,0.8850893,0,0.19027555,1.0753648,0.27160704,1.2128637,364
-0.11283285,1.7113742,1.7113742,0.0,0.0,0.52302384,0,0.17836389,0.7013877,0.26089728,0.85383666,365
0.38029024,0.67368126,0.67368126,0.0,0.0,0.6039597,0,0.5900428,1.1940025,0.3887371,1.7710367,366
0.23737714,1.5957245,1.5957245,0.0,0.0,0.7918079,0,0.25813556,1.0499434,0.3231604,1.2524598,367
-0.23062703,1.0933399,1.0933399,0.0,0.0,0.27706164,0,0.22434282,0.50140446,0.29941535,0.7752583,368
0.5522533,2.05862,2.05862,0.0,0.0,1.3449665,0,0.22331476,1.5682813,0.2986347,1.7133467,369
0.36394683,1.8527884,1.8527884,6.34447965350796,1.5188252354533294,1.0181341,1,0.23270658,1.2508407,0.30563587,1.4158006,370
-0.3181061,1.5479906,1.5479906,0.0,0.0,0.3566227,0,0.16366863,0.5202913,0.2469325,0.67980945,371
-0.18826984,0.8329489,0.8329489,1.5195195824062466,0.2326880142736132,0.21648249,1,0.26027346,0.47675595,0.32454106,0.8663849,372
-0.2572408,1.6246551,1.6246551,3.8116082285913677,0.9523340096624977,0.4089576,1,0.16585803,0.57481563,0.24906732,0.7281203,373
-0.47465104,1.438921,1.438921,0.0,0.0,0.25833645,0,0.14701399,0.40535042,0.23004475,0.5652235,374
-0.48827592,2.568671,2.568671,0.0,0.0,0.45947218,0,0.07018369,0.5296559,0.13453886,0.58203274,375
0.604601,2.6935782,2.6935782,0.0,0.0,1.593376,0,0.13086131,1.7242373,0.21251354,1.8031336,376
-0.086083286,2.3018227,2.3018227,0.0,0.0,0.67836696,0,0.11735583,0.7957228,0.19691603,0.88127065,377
-0.16175307,1.0269558,1.0269558,0.0,0.0,0.29250968,0,0.25111496,0.54362464,0.3185267,0.8537905,378
0.318412,0.21045958,0.21045958,1.7545013175933946,0.3245758221227668,0.38193625,1,0.920391,1.3023274,0.14811616,2.0061026,379
0.073463984,2.7834742,2.7834742,0.0,0.0,0.9061291,0,0.08607248,0.9922016,0.15707675,1.0486336,380
0.60461843,2.9768355,2.9768355,0.0,0.0,1.6481625,0,0.099342,1.7475045,0.17465383,1.8061755,381
0.38858038,0.46836022,0.46836022,8.097094086750133,1.845539332988658,0.5387049,1,0.7242391,1.262944,0.33412588,1.9763391,382
-0.028599856,2.0882864,2.0882864,0.0,0.0,0.6796094,0,0.14506456,0.824674,0.22799087,0.93385005,383
-0.17140217,1.332925,1.332925,6.238550427883695,1.4977089640847066,0.38037863,1,0.2132912,0.59366983,0.2908367,0.81186414,384
0.67461455,0.53070915,0.53070915,1.8690282519148695,0.3671240024250213,0.99840295,1,0.8427446,1.8411475,0.24056682,2.2944407,385
0.3018798,2.9944937,2.9944937,0.0,0.0,1.1967046,0,0.08129177,1.2779964,0.15047562,1.3282472,386
0.62548864,2.8063636,2.8063636,0.0,0.0,1.653082,0,0.118940584,1.7720226,0.19879286,1.842859,387
-0.528901,2.9495656,2.9495656,0.0,0.0,0.48269945,0,0.049053848,0.5317533,0.101574995,0.5661906,388
0.48594287,0.5172991,0.5172991,3.092954454553265,0.7586797562062744,0.6860357,1,0.7519805,1.4380162,0.31643468,2.0497217,389
0.19002475,1.5265812,1.5265812,0.0,0.0,0.7212696,0,0.2614722,0.98274183,0.32530904,1.1958383,390
-0.52412784,2.697745,2.697745,0.0,0.0,0.4571816,0,0.06139644,0.51857805,0.12128598,0.56353635,391
0.122351564,2.0579596,2.0579596,1.9109678967506625,0.3823775912561107,0.8078209,1,0.16614118,0.9739621,0.24934201,1.095122,392
0.25798434,1.3603452,1.3603452,0.0,0.0,0.73367023,0,0.31188074,1.045551,0.35372108,1.3055739,393
-0.676092,1.5984133,1.5984133,0.0,0.0,0.21805578,0,0.11081913,0.32887492,0.18903843,0.44714123,394
-0.06332875,0.21194465,0.21194465,0.0,0.0,0.054733515,0,0.34282297,0.39755633,0.3675638,2.1318014,395
0.45109951,1.8733999,1.8733999,0.0,0.0,1.1391754,0,0.24324316,1.3824185,0.313147,1.549573,396
-0.28369263,2.593175,2.593175,0.0,0.0,0.58459896,0,0.07986401,0.664463,0.14847504,0.721719,397
-0.05746456,0.10810152,0.10810152,0.0,0.0,0.019756377,0,0.27906197,0.29881835,0.33607534,3.4077067,398
-0.0799696,0.56389755,0.56389755,0.0,0.0,0.17714342,0,0.33586875,0.5130121,0.36468303,1.1597307,399
-0.27458695,1.6021713,1.6021713,0.0,0.0,0.39352942,0,0.16540843,0.55893785,0.24863051,0.71412134,400
0.58008367,1.7267965,1.7267965,0.0,0.0,1.2814844,0,0.2989344,1.5804188,0.3471322,1.7814455,401
0.38995633,1.0957218,1.0957218,6.616614226405545,1.572278030559212,0.7826639,1,0.42388242,1.2065463,0.3916585,1.5639896,402
-0.5398391,0.18101,0.18101,0.0,0.0,5.599647e-05,0,0.00106003,0.0011160213,0.0035520557,0.020739641,403
0.68903637,2.2564402,2.2564402,1.4395192166205248,0.19979964309791143,1.6354315,1,0.20529503,1.8407266,0.28436852,1.9667518,404
0.52568287,0.8044828,0.8044828,0.0,0.0,0.8462179,0,0.59917045,1.4453883,0.38655183,1.9258857,405
-0.2995665,1.9692742,1.9692742,0.0,0.0,0.46319532,0,0.1278199,0.5910152,0.20907816,0.6971854,406
0.46703783,1.7215255,1.7215255,0.0,0.0,1.1120102,0,0.27777308,1.3897833,0.3353181,1.5845629,407
-0.54561836,1.3494304,1.3494304,0.0,0.0,0.21121226,0,0.14028327,0.35149553,0.22288257,0.51666343,408
0.6919061,1.8118396,1.8118396,0.0,0.0,1.4998236,0,0.30012557,1.7999492,0.34775847,1.9918859,409
0.22968781,2.1156123,2.1156123,0.0,0.0,0.9337938,0,0.17124978,1.1050435,0.25424296,1.2252182,410
0.20811746,1.7595085,1.7595085,529.1107311968372,22.00240778688462,0.81222326,1,0.22318739,1.0354106,0.2985378,1.2050817,411
-0.5677697,1.7168237,1.7168237,0.0,0.0,0.28020585,0,0.117196,0.39740184,0.19672604,0.51198906,412
0.55040514,1.3646255,1.3646255,8.630405073872907,1.9377552858855074,1.1031212,1,0.3901321,1.4932532,0.38371623,1.7744411,413
-0.65294534,1.3471001,1.3471001,0.0,0.0,0.17585775,0,0.12338013,0.29923785,0.20398368,0.45066217,414
-0.3592886,1.5238013,1.5238013,8.548762539403697,1.9238265532230607,0.3299212,1,0.15921608,0.48913723,0.24253088,0.648299,415
-0.49487677,1.411026,1.411026,0.0,0.0,0.24390589,0,0.14543064,0.38933653,0.22837783,0.5511888,416
0.38368183,1.3731713,1.3731713,0.0,0.0,0.8806025,0,0.34194055,1.222543,0.36720562,1.4899573,417
-0.4183778,0.71007323,0.71007323,0.0,0.0,0.09561017,0,0.17252347,0.2681336,0.25544873,0.6278835,418
0.5692655,2.20203,2.20203,3.344016184343346,0.8286651693611384,1.4135071,1,0.1997551,1.6132622,0.27975568,1.7403066,419
0.21663488,0.48556215,0.48556215,4.446962752574336,1.1087823206719625,0.35651255,1,0.58057773,0.93709016,0.39077693,1.7418828,420
-0.643015,2.7352602,2.7352602,0.0,0.0,0.40354663,0,0.054498926,0.45804554,0.110439844,0.4984219,421
-0.68561983,1.9120541,1.9120541,0.0,0.0,0.2708653,0,0.09432143,0.3651867,0.16812775,0.45311713,422
-0.6215341,0.24181198,0.24181198,0.0,0.0,0.00028329552,0,0.003559498,0.0038427976,0.010670352,0.047969434,423
0.14684348,2.0110962,2.0110962,0.0,0.0,0.82004476,0,0.17553094,0.99557567,0.25827098,1.1239986,424
0.41794252,1.1483914,1.1483914,0.0,0.0,0.83768964,0,0.41673303,1.2544227,0.39022076,1.5942204,425
-0.36244276,2.796318,2.796318,0.0,0.0,0.56149024,0,0.063284434,0.6247747,0.12418485,0.66918486,426
0.48438352,2.8146188,2.8146188,0.0,0.0,1.4220803,0,0.10837551,1.5304558,0.18603599,1.5965521,427
-0.61380684,2.5531924,2.5531924,0.0,0.0,0.39542964,0,0.06463287,0.4600625,0.12623768,0.50950557,428
